 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100
11,26261.2,28208.1,28551.0,29078.1,29392.8,30135.3,30322.1,29933.1,29708.0,30263.9,31141.9,31623.1,31805.1,31826.2,31381.5,31200.2,32142.6,33144.4,33410.1,33126.1,32949.1,32893.4,32436.5,31444.7,30731.9,29942.8,30204.2,31527.5,32303.1,32699.7,32798.5,32851.9,32950.8,33331.7,33652.4,33470.0,33346.9,33638.6,34035.1,34047.6,33405.0,32678.3,32355.4,31885.7,31053.6,30525.9,30721.6,31105.7,30977.1,30594.9,30214.6,29248.3,28331.1,28020.1,27713.0,27342.1,27403.0,27919.2,27556.2,27873.7,29079.9,29676.5,30197.6,30510.8,30525.0,30411.8,30184.0,30033.2,29613.0,28948.6,28487.9,28288.0,28470.8,28595.6,28757.3,28667.8,28475.9,28616.9,27862.3,27528.5,27491.0,26802.5,26713.5,26769.3,26930.0,27173.7,27394.3,27517.3,27591.2,27633.5,27518.9,27029.8,26423.9,26096.9,25966.4,25683.3,24937.0,24149.3,23598.0,23323.4
12,25532.6,27423.9,27753.0,28255.4,28553.6,29289.9,29483.2,29112.8,28906.2,29449.8,30317.0,30801.6,30991.1,31022.7,30597.0,30436.3,31367.6,32352.7,32628.3,32363.3,32203.7,32185.2,31771.7,30799.2,30096.1,29339.4,29610.9,30929.9,31723.3,32144.8,32277.9,32372.5,32519.9,32948.3,33303.4,33127.9,32988.9,33253.4,33610.5,33573.1,32877.8,32112.6,31763.3,31281.9,30446.9,29924.4,30133.9,30533.0,30398.0,29996.8,29603.8,28648.7,27750.0,27446.3,27145.5,26785.6,26852.6,27361.5,26999.1,27310.7,28503.9,29096.6,29603.8,29910.3,29929.9,29828.2,29628.3,29511.1,29085.2,28393.7,27935.3,27740.8,27917.0,28036.6,28195.1,28105.6,27908.0,28037.9,27295.7,26967.8,26926.3,26249.2,26164.8,26221.5,26380.7,26617.3,26826.6,26940.1,27006.0,27044.6,26933.0,26458.3,25872.0,25558.0,25451.3,25195.7,24456.8,23668.0,23124.5,22859.8
13,24800.4,26633.2,26949.7,27428.9,27716.5,28444.7,28639.3,28287.8,28100.8,28639.7,29494.8,29979.6,30171.3,30212.4,29810.7,29670.2,30591.2,31557.9,31841.5,31598.6,31455.3,31475.3,31108.4,30153.3,29456.6,28729.7,29015.7,30331.5,31133.9,31582.8,31753.6,31889.4,32083.9,32560.7,32947.4,32781.3,32626.9,32864.3,33185.3,33097.3,32351.9,31548.1,31172.0,30674.2,29834.1,29321.0,29544.4,29955.4,29815.9,29398.9,28991.0,28041.5,27162.4,26869.8,26581.2,26230.9,26296.4,26799.8,26442.0,26747.3,27929.8,28517.7,29013.0,29311.7,29330.0,29236.4,29065.6,28983.2,28553.6,27840.4,27383.4,27189.0,27359.5,27472.7,27629.2,27540.3,27337.6,27458.2,26729.4,26402.5,26358.1,25697.8,25616.4,25670.4,25826.7,26052.3,26253.0,26361.6,26416.6,26451.9,26346.0,25883.4,25317.7,25021.3,24933.8,24704.8,23974.8,23181.1,22646.4,22393.3
14,24834.8,26670.5,26987.1,27467.7,27759.3,28489.1,28683.9,28332.2,28147.2,28685.8,29543.5,30028.7,30217.7,30262.2,29854.6,29707.2,30635.6,31606.7,31884.4,31639.8,31498.8,31515.6,31141.2,30184.4,29485.4,28758.8,29047.0,30360.5,31161.8,31608.9,31778.0,31911.9,32102.3,32574.0,32957.7,32792.7,32635.9,32874.9,33197.9,33111.3,32373.4,31568.9,31190.7,30697.7,29858.6,29345.7,29569.9,29983.7,29843.1,29422.4,29016.1,28067.7,27188.5,26894.0,26603.6,26251.3,26319.3,26829.3,26470.8,26774.5,27957.1,28540.5,29038.2,29338.8,29354.2,29260.2,29088.7,29008.1,28580.1,27868.9,27411.0,27214.9,27384.1,27496.3,27655.4,27569.6,27363.7,27483.3,26756.4,26429.5,26383.0,25722.1,25640.2,25694.6,25850.2,26076.7,26280.1,26391.5,26448.1,26489.8,26389.5,25923.1,25356.3,25062.0,24972.6,24741.2,24013.5,23218.8,22681.2,22423.0
15,24866.7,26703.2,27023.2,27509.8,27802.5,28531.1,28726.0,28379.1,28194.9,28734.9,29592.3,30077.4,30266.1,30310.5,29901.2,29752.2,30680.2,31651.8,31932.1,31687.3,31543.8,31556.1,31179.3,30221.4,29521.1,28791.9,29080.6,30396.1,31195.6,31639.0,31800.3,31933.1,32124.9,32591.7,32970.8,32807.3,32651.2,32885.7,33211.9,33129.9,32394.7,31594.1,31217.2,30720.5,29881.0,29372.1,29598.7,30012.6,29868.5,29448.1,29047.3,28093.8,27211.2,26918.0,26628.7,26277.5,26344.3,26851.8,26493.4,26799.4,27985.1,28567.1,29061.4,29362.7,29379.4,29283.7,29112.7,29033.2,28606.0,27896.9,27436.8,27240.4,27407.8,27517.2,27678.9,27593.5,27388.2,27507.0,26778.5,26450.2,26403.8,25746.0,25664.8,25717.4,25872.7,26102.4,26308.1,26420.6,26481.1,26527.4,26431.8,25966.9,25397.0,25103.8,25013.7,24777.1,24048.3,23252.5,22712.1,22450.4
16,24897.2,26737.9,27059.2,27550.8,27846.3,28575.1,28767.0,28421.3,28239.2,28781.9,29641.4,30123.2,30312.3,30360.2,29945.2,29793.0,30724.4,31697.1,31975.6,31729.3,31587.3,31598.9,31216.4,30253.4,29553.5,28823.0,29111.7,30428.0,31230.1,31670.6,31827.3,31957.4,32147.0,32607.4,32982.6,32820.4,32664.4,32897.6,33225.1,33147.9,32412.6,31612.8,31239.7,30747.2,29907.6,29398.3,29626.5,30041.6,29896.1,29475.4,29078.0,28123.6,27239.8,26943.0,26649.7,26298.2,26367.8,26875.0,26517.4,26824.4,28009.2,28592.0,29084.9,29387.0,29405.3,29311.9,29138.3,29056.9,28629.5,27919.4,27459.6,27266.4,27436.7,27544.4,27704.9,27619.3,27413.8,27533.0,26800.7,26471.6,26426.3,25766.6,25688.5,25742.9,25895.7,26127.8,26338.6,26452.6,26515.2,26566.7,26474.5,26010.5,25438.4,25145.4,25056.7,24815.7,24083.9,23288.7,22744.9,22480.0
17,24362.2,26165.4,26487.9,26976.7,27271.3,27991.9,28186.6,27859.7,27691.4,28233.2,29087.8,29570.1,29765.9,29824.0,29432.6,29302.9,30225.5,31186.8,31467.7,31234.6,31106.9,31141.5,30786.4,29836.7,29148.9,28442.0,28737.1,30052.1,30862.5,31313.8,31485.4,31637.2,31854.4,32341.7,32739.1,32585.3,32423.3,32633.6,32936.4,32829.0,32052.1,31227.3,30845.4,30342.1,29497.5,28996.0,29234.2,29661.7,29511.3,29075.1,28669.7,27721.5,26850.0,26560.5,26274.4,25930.2,26001.1,26500.2,26145.6,26447.9,27618.4,28195.1,28679.3,28974.2,28995.3,28907.8,28749.9,28688.4,28259.2,27535.1,27077.6,26889.1,27055.7,27156.2,27312.8,27223.3,27019.2,27138.9,26414.6,26085.9,26043.9,25398.6,25326.2,25379.4,25534.1,25767.9,25972.9,26081.2,26134.5,26173.0,26073.9,25612.8,25042.9,24750.2,24669.8,24447.5,23721.4,22926.3,22392.6,22145.8
18,23819.3,25584.6,25907.8,26392.2,26688.1,27402.1,27598.3,27287.7,27131.2,27674.3,28528.6,29013.7,29214.1,29277.7,28907.9,28798.3,29714.4,30663.6,30946.2,30727.6,30612.5,30670.4,30343.6,29408.7,28729.4,28045.8,28351.9,29662.4,30479.5,30943.3,31137.4,31313.3,31556.4,32071.7,32488.9,32342.3,32171.7,32360.1,32635.7,32498.5,31685.5,30831.4,30434.6,29926.6,29079.1,28582.2,28830.2,29268.9,29117.2,28664.2,28247.0,27307.9,26454.5,26172.4,25890.8,25550.9,25622.4,26118.8,25768.8,26066.3,27220.5,27789.4,28265.9,28555.1,28577.0,28497.0,28355.5,28312.9,27878.9,27141.1,26687.5,26498.2,26663.8,26762.8,26915.2,26825.5,26619.9,26736.3,26020.7,25694.7,25653.5,25021.1,24954.4,25011.4,25170.2,25399.5,25599.3,25705.9,25745.2,25769.6,25663.5,25201.3,24637.5,24346.6,24274.4,24071.2,23351.6,22554.4,22034.5,21807.0
19,23273.9,25002.1,25327.1,25807.8,26100.5,26804.7,27004.3,26714.9,26573.9,27113.9,27962.1,28450.2,28659.2,28733.0,28384.0,28290.7,29198.5,30141.9,30427.3,30219.4,30118.0,30194.2,29896.9,28979.1,28308.7,27652.5,27967.6,29273.6,30096.2,30572.2,30784.5,30983.5,31256.8,31804.5,32244.2,32102.1,31919.0,32084.9,32337.0,32168.4,31318.2,30438.4,30026.9,29506.5,28655.1,28166.7,28428.8,28880.2,28720.5,28250.4,27825.3,26892.8,26053.8,25780.7,25506.3,25172.5,25243.4,25730.5,25385.3,25680.4,26820.6,27381.5,27849.7,28133.7,28159.2,28081.3,27955.9,27936.7,27497.8,26745.3,26296.3,26108.8,26265.3,26357.9,26509.8,26422.7,26218.8,26332.3,25624.6,25302.2,25261.8,24643.5,24580.3,24638.8,24800.7,25027.8,25221.6,25322.7,25355.6,25368.4,25252.8,24790.0,24229.6,23940.9,23878.1,23694.8,22981.5,22184.2,21676.5,21465.6
20,23296.9,25026.8,25351.6,25834.9,26130.9,26837.2,27035.8,26746.1,26604.7,27145.4,27994.3,28481.2,28690.3,28761.8,28408.7,28314.3,29220.3,30163.4,30450.6,30241.3,30134.3,30210.0,29916.2,29001.2,28328.0,27666.8,27982.1,29288.7,30108.2,30584.8,30798.3,30997.9,31271.9,31817.6,32254.2,32109.2,31923.2,32088.6,32342.8,32179.2,31330.6,30452.1,30039.9,29519.9,28674.2,28186.8,28447.5,28897.7,28740.0,28269.9,27842.7,26909.7,26073.2,25801.1,25523.8,25187.6,25254.1,25743.8,25403.5,25700.1,26838.8,27401.1,27869.8,28154.7,28180.0,28101.0,27975.8,27956.8,27513.8,26760.8,26311.2,26123.4,26283.4,26377.8,26530.4,26444.6,26239.0,26350.9,25641.9,25323.6,25281.1,24660.8,24599.6,24657.8,24820.9,25048.8,25245.0,25348.9,25384.6,25399.5,25283.5,24821.2,24262.3,23974.5,23911.5,23726.2,23009.6,22212.6,21705.5,21491.4
21,23319.8,25051.9,25378.1,25865.7,26162.3,26868.6,27069.1,26783.2,26642.2,27178.4,28025.6,28513.0,28719.3,28793.1,28439.1,28337.0,29241.3,30188.3,30476.0,30266.5,30162.2,30237.5,29942.2,29023.5,28346.9,27686.0,28001.1,29308.8,30124.4,30600.6,30815.7,31013.7,31283.9,31829.7,32268.3,32121.5,31932.7,32098.7,32355.6,32194.3,31347.5,30470.6,30059.9,29538.3,28692.5,28207.7,28467.7,28918.9,28763.3,28293.8,27867.2,26932.6,26094.3,25820.7,25542.3,25207.5,25274.0,25763.9,25427.1,25722.0,26858.4,27423.4,27895.2,28179.9,28206.4,28124.6,27997.2,27977.8,27536.0,26781.5,26333.9,26147.3,26303.8,26395.6,26547.3,26460.6,26256.2,26370.5,25662.7,25347.3,25303.4,24681.3,24622.8,24680.8,24842.3,25071.6,25273.3,25378.8,25415.4,25431.7,25315.3,24856.6,24295.9,24008.6,23947.5,23760.1,23044.2,22248.1,21738.1,21520.5
22,23342.8,25079.5,25401.3,25892.4,26194.2,26899.6,27104.1,26814.4,26669.1,27209.8,28061.4,28547.8,28749.3,28818.0,28465.0,28363.9,29266.0,30211.4,30501.0,30291.2,30184.1,30261.7,29965.5,29044.7,28367.0,27703.3,28017.4,29322.0,30138.1,30616.5,30833.4,31031.4,31300.1,31840.3,32275.2,32126.5,31939.9,32107.6,32362.8,32205.3,31360.3,30483.0,30075.2,29558.5,28715.5,28227.0,28484.9,28938.6,28784.4,28315.0,27888.9,26955.9,26113.9,25837.7,25558.7,25223.9,25293.8,25787.2,25446.7,25738.9,26877.0,27445.7,27919.7,28203.4,28227.9,28146.5,28018.5,27995.2,27553.7,26802.2,26355.0,26166.5,26323.0,26417.1,26569.8,26479.8,26271.8,26386.2,25680.1,25368.2,25325.7,24701.8,24643.9,24701.5,24864.1,25095.7,25298.6,25406.7,25444.5,25460.5,25348.2,24891.8,24328.8,24038.9,23977.0,23789.8,23076.3,22278.7,21769.1,21548.7
23,22782.6,24474.5,24787.6,25269.9,25565.3,26254.4,26455.1,26178.0,26046.7,26585.7,27426.3,27911.2,28112.9,28188.3,27859.0,27770.5,28660.3,29592.4,29885.7,29691.9,29597.0,29697.3,29430.0,28517.8,27844.2,27207.5,27529.1,28820.7,29647.2,30146.9,30386.5,30613.4,30918.9,31497.8,31956.5,31811.8,31610.7,31751.4,31970.8,31773.5,30884.8,29976.1,29547.1,29018.8,28173.8,27693.0,27971.4,28448.8,28285.7,27796.2,27362.2,26437.0,25612.0,25344.7,25075.2,24752.2,24827.3,25312.3,24980.0,25269.7,26390.0,26953.5,27419.9,27697.2,27720.4,27644.7,27534.6,27530.0,27089.3,26326.7,25883.4,25699.0,25849.8,25939.1,26089.4,25999.9,25793.5,25903.4,25205.1,24895.0,24854.1,24243.0,24189.5,24249.5,24411.8,24640.2,24839.0,24942.2,24971.7,24980.1,24864.0,24409.9,23850.4,23562.8,23509.8,23340.1,22633.4,21831.9,21329.0,21123.2
24,22213.8,23860.7,24163.5,24632.7,24923.3,25594.5,25790.4,25526.8,25407.8,25946.0,26777.5,27258.9,27464.5,27545.7,27237.0,27169.0,28046.0,28962.5,29261.0,29077.3,28992.5,29119.1,28880.0,27976.4,27309.9,26697.5,27024.3,28306.6,29145.6,29664.0,29926.0,30183.5,30529.1,31143.3,31624.7,31487.6,31272.4,31383.2,31568.1,31331.8,30393.7,29449.8,29001.7,28466.0,27624.6,27152.6,27449.2,27946.9,27775.3,27263.6,26819.5,25905.5,25098.2,24840.8,24585.0,24269.1,24344.8,24824.9,24499.4,24787.2,25892.2,26449.7,26904.7,27175.3,27199.1,27129.7,27040.4,27058.5,26611.6,25839.7,25399.1,25217.1,25367.1,25451.7,25600.4,25512.5,25304.6,25408.8,24719.8,24414.6,24373.0,23774.3,23724.1,23784.5,23949.1,24175.9,24367.1,24464.1,24487.2,24488.3,24369.1,23916.7,23361.1,23074.1,23032.7,22883.8,22179.0,21373.2,20880.5,20690.1
25,21638.5,23240.8,23541.1,23998.5,24278.1,24931.5,25124.2,24880.0,24775.3,25307.1,26124.6,26601.7,26812.8,26902.6,26614.8,26563.2,27427.0,28329.3,28631.8,28460.0,28388.9,28543.3,28332.2,27436.5,26774.8,26185.8,26519.5,27797.2,28646.8,29180.9,29464.7,29753.8,30138.2,30788.8,31296.7,31169.3,30939.7,31017.1,31167.5,30892.8,29906.1,28926.6,28456.7,27907.8,27069.0,26610.6,26924.6,27440.6,27264.8,26731.0,26275.1,25370.3,24584.2,24338.4,24091.0,23785.8,23861.3,24334.9,24021.8,24308.6,25395.3,25941.4,26386.1,26651.8,26679.3,26614.5,26545.1,26588.6,26138.0,25352.9,24914.2,24735.2,24882.7,24965.3,25112.1,25021.5,24811.7,24913.0,24234.3,23928.9,23889.1,23304.8,23257.0,23320.0,23486.6,23709.2,23894.9,23987.6,24002.2,23996.7,23871.2,23419.4,22869.8,22587.6,22556.6,22424.4,21722.8,20913.5,20428.2,20253.4
26,21662.4,23268.1,23568.0,24020.9,24297.5,24949.3,25143.1,24898.4,24790.5,25320.4,26139.2,26617.2,26825.2,26912.2,26622.0,26569.2,27435.0,28338.3,28639.4,28466.6,28395.0,28548.7,28336.4,27438.8,26778.0,26187.4,26519.2,27800.9,28650.1,29180.5,29464.2,29753.7,30135.3,30785.0,31292.9,31165.9,30936.8,31010.4,31164.1,30890.3,29899.8,28920.4,28454.2,27904.2,27064.5,26609.0,26921.4,27433.1,27261.0,26726.0,26266.4,25365.4,24582.2,24336.7,24088.4,23782.1,23859.0,24334.2,24019.0,24306.3,25396.1,25941.2,26383.6,26646.2,26676.5,26615.9,26548.6,26593.4,26141.7,25355.8,24916.6,24736.4,24885.5,24968.9,25114.7,25022.3,24809.8,24913.0,24239.6,23933.8,23893.8,23311.6,23265.2,23332.4,23500.6,23725.2,23914.3,24009.9,24026.5,24021.4,23899.1,23449.3,22900.8,22619.1,22587.9,22454.6,21753.9,20943.1,20456.9,20276.7
27,21684.3,23291.3,23589.7,24044.6,24322.1,24972.7,25165.6,24920.4,24812.5,25338.1,26154.5,26632.6,26840.8,26926.8,26633.1,26577.8,27446.4,28351.9,28649.2,28474.7,28404.2,28556.5,28343.6,27447.1,26788.9,26197.7,26526.5,27807.6,28655.2,29185.0,29468.9,29760.0,30138.2,30783.9,31289.4,31164.4,30938.0,31010.7,31162.7,30886.2,29897.0,28920.4,28453.6,27902.8,27063.0,26606.7,26918.7,27431.8,27260.6,26727.8,26267.6,25366.4,24582.7,24334.3,24084.8,23779.3,23858.3,24334.8,24019.4,24307.9,25397.5,25940.7,26386.0,26650.7,26680.4,26618.3,26549.6,26597.6,26149.9,25361.0,24920.0,24741.2,24892.0,24974.4,25118.5,25025.5,24811.9,24917.9,24245.9,23937.4,23897.5,23317.6,23272.8,23344.0,23514.3,23740.3,23933.1,24032.3,24057.1,24055.8,23932.8,23482.5,22934.6,22654.3,22620.0,22482.8,21785.2,20976.4,20485.6,20299.7
